,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.008, 0.009797958971132711)","(0.006, 0.004898979485566356)","(0.003, 0.002449489742783178)"
recall,"(0.0, 0.0)","(0.038181818181818185, 0.04685126809718228)","(0.05636363636363637, 0.046140281965270986)","(0.05636363636363637, 0.046140281965270986)"
f1,"(0.0, 0.0)","(0.013224043715846994, 0.01619700153883966)","(0.010843570843570844, 0.008853940544122032)","(0.0056962310990747, 0.004650982419194092)"
ndcg,"(0.0, 0.0)","(0.016037036878911837, 0.019641281456981654)","(0.022975351014056043, 0.018862681413271368)","(0.022975351014056043, 0.018862681413271368)"
