,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.016)","(0.02, 0.012649110640673518)","(0.018, 0.004)","(0.009, 0.002)"
recall,"(0.023082173082173082, 0.011616185676090254)","(0.02863772863772864, 0.017622881299367024)","(0.05128525654841445, 0.012508113476353609)","(0.05128525654841445, 0.012508113476353609)"
f1,"(0.026802093400681994, 0.01343073193348562)","(0.023538580947688105, 0.014715641707258753)","(0.026629237607618837, 0.0060296151266131396)","(0.015305891549069445, 0.0034362708092356697)"
ndcg,"(0.053769555473473084, 0.04257122148628882)","(0.04035517517361398, 0.031834630666539104)","(0.05070169931564491, 0.029236874581221508)","(0.05070169931564491, 0.029236874581221508)"
