,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.004, 0.008)","(0.004, 0.004898979485566357)","(0.002, 0.0024494897427831783)"
recall,"(0.0, 0.0)","(0.014285714285714285, 0.02857142857142857)","(0.02967032967032967, 0.036380099686256814)","(0.02967032967032967, 0.036380099686256814)"
f1,"(0.0, 0.0)","(0.00625, 0.012500000000000002)","(0.00704859493867412, 0.008632870110109684)","(0.0037470931508051418, 0.0045892540940829256)"
ndcg,"(0.0, 0.0)","(0.006652676373128561, 0.013305352746257123)","(0.012391264489352424, 0.015244803928590138)","(0.012391264489352424, 0.015244803928590138)"
