,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.04381780460041329)","(0.02, 0.021908902300206645)","(0.012, 0.009797958971132711)","(0.01, 0.004472135954999579)"
recall,"(0.019459859415464298, 0.021481354978722667)","(0.019459859415464298, 0.021481354978722667)","(0.023306013261618144, 0.01925951668869774)","(0.03908655624804348, 0.017191346581507613)"
f1,"(0.026180836707152495, 0.028828766531794257)","(0.019725079304046905, 0.021692527715904786)","(0.015841984522401965, 0.012988235425936094)","(0.015923963145735243, 0.0070984754608182064)"
ndcg,"(0.051317879052609525, 0.04570012305584689)","(0.032354908505800625, 0.02881302437811034)","(0.03324797355692362, 0.02492631131158911)","(0.041520868883859925, 0.019887963187315047)"
