,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.006, 0.004898979485566356)","(0.007000000000000001, 0.005999999999999999)"
recall,"(0.011764705882352941, 0.023529411764705882)","(0.011764705882352941, 0.023529411764705882)","(0.03855042016806722, 0.03174216108934821)","(0.08886554621848738, 0.0744172093723841)"
f1,"(0.009523809523809526, 0.019047619047619053)","(0.005970149253731344, 0.011940298507462688)","(0.010375851210696948, 0.008473088581966418)","(0.012971975377763739, 0.011094683875992693)"
ndcg,"(0.010505618052015312, 0.021011236104030624)","(0.010505618052015312, 0.021011236104030624)","(0.020317103274435106, 0.01948938960972394)","(0.03817065033649349, 0.036342320484519894)"
