,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.012, 0.009797958971132711)","(0.006, 0.004898979485566356)","(0.003, 0.002449489742783178)"
recall,"(0.010526315789473684, 0.021052631578947368)","(0.032291021671826625, 0.026520710065524034)","(0.032291021671826625, 0.026520710065524034)","(0.032291021671826625, 0.026520710065524034)"
f1,"(0.00909090909090909, 0.01818181818181818)","(0.017481536417292422, 0.014279584281008497)","(0.010113481289951879, 0.008258772387283505)","(0.005487983808796888, 0.004481103035531443)"
ndcg,"(0.007439953207012929, 0.014879906414025857)","(0.01784956042700988, 0.015164631013382212)","(0.01784956042700988, 0.015164631013382212)","(0.01784956042700988, 0.015164631013382212)"
