,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.032)","(0.032, 0.027129319932501072)","(0.032, 0.020396078054371138)","(0.023000000000000003, 0.014696938456699069)"
recall,"(0.010286382232612506, 0.013764346092861372)","(0.02759246889872255, 0.023301324717269728)","(0.054829951852161087, 0.03468114321818565)","(0.07897414488881467, 0.05007083866086704)"
f1,"(0.014400458978772231, 0.019248742893119612)","(0.029631552965463305, 0.025069686426275998)","(0.0404116067437061, 0.02568636939578455)","(0.035623325056464594, 0.022723956486660302)"
ndcg,"(0.019809550461297686, 0.025518150414204153)","(0.027207402780843153, 0.023624796419765833)","(0.04205028102430713, 0.028801606764361134)","(0.05572237905179713, 0.0377243060182072)"
