,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.032)","(0.02, 0.01788854381999832)","(0.012, 0.0116619037896906)","(0.006, 0.0058309518948453)"
recall,"(0.05, 0.06666666666666668)","(0.08484848484848484, 0.07459717348540103)","(0.10151515151515152, 0.09696969696969697)","(0.10151515151515152, 0.09696969696969697)"
f1,"(0.032432432432432434, 0.043243243243243246)","(0.03236382866208355, 0.02885326541796738)","(0.021460746460746458, 0.020819408941181394)","(0.011329696861307342, 0.0110002768941906)"
ndcg,"(0.07713972902227295, 0.1241683214196815)","(0.09376059127426097, 0.1196939283336224)","(0.10014647778255384, 0.1318422348709049)","(0.10014647778255384, 0.1318422348709049)"
