,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.024, 0.0233238075793812)","(0.014000000000000002, 0.010198039027185569)","(0.007000000000000001, 0.005099019513592784)"
recall,"(0.042222222222222223, 0.051830683509736006)","(0.12444444444444444, 0.11995884067791804)","(0.14666666666666667, 0.1040892304767144)","(0.14666666666666667, 0.1040892304767144)"
f1,"(0.02319327731092437, 0.028410818970239247)","(0.04022598870056497, 0.039030348773474235)","(0.02555462885738115, 0.018568520836661037)","(0.013360674413305993, 0.009719633225434928)"
ndcg,"(0.02586728930460746, 0.031748475544910136)","(0.061179395221368435, 0.05491278050310324)","(0.06831825286524247, 0.04843309436710272)","(0.06831825286524247, 0.04843309436710272)"
