,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.001, 0.002)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.014285714285714285, 0.02857142857142857)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0018691588785046728, 0.003738317757009345)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.004703714208051434, 0.009407428416102868)"
