,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265426)","(0.02, 0.012649110640673518)","(0.018, 0.0074833147735478825)","(0.011, 0.004898979485566357)"
recall,"(0.016025641025641024, 0.019653473995840887)","(0.040216265216265215, 0.024512807875320997)","(0.07288293188293188, 0.031049665953164)","(0.0903071743071743, 0.042318350172850024)"
f1,"(0.016006402561024407, 0.01961029294379099)","(0.026682081945239845, 0.016656114620890648)","(0.02885492052784782, 0.01205682320966955)","(0.019603953848310793, 0.00878087002623537)"
ndcg,"(0.014096466398600604, 0.01764347247096906)","(0.02700312605294839, 0.019449227692639473)","(0.04111004517089679, 0.017540339201957873)","(0.04770011744448581, 0.019780152618636797)"
