,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.008, 0.009797958971132711)","(0.014000000000000002, 0.011999999999999999)","(0.011, 0.0066332495807108)"
recall,"(0.008, 0.016)","(0.015692307692307693, 0.019225229971462535)","(0.05476923076923077, 0.04740459119402033)","(0.08754515050167225, 0.05143241897428837)"
f1,"(0.008, 0.016)","(0.010596491228070177, 0.01297847259889652)","(0.0222984126984127, 0.019149543174167095)","(0.019540246306070347, 0.011747699357962037)"
ndcg,"(0.006860575199493452, 0.013721150398986904)","(0.011729763529393101, 0.014599655081935543)","(0.03160703601585965, 0.027970389311200942)","(0.04509220684981416, 0.02868733510819464)"
