,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.002, 0.004)","(0.004, 0.0037416573867739412)"
recall,"(0.04, 0.08)","(0.04, 0.08)","(0.04, 0.08)","(0.18, 0.1833030277982336)"
f1,"(0.013333333333333332, 0.026666666666666665)","(0.007272727272727273, 0.014545454545454545)","(0.003809523809523809, 0.007619047619047617)","(0.007824007651841224, 0.007331506162493387)"
ndcg,"(0.020419479024582327, 0.04083895804916465)","(0.020419479024582327, 0.04083895804916465)","(0.020419479024582327, 0.04083895804916465)","(0.051052283254923135, 0.0469741814035438)"
