,Top 25,Top 50,Top 100,Top 200
precision,"(0.08, 0.0758946638440411)","(0.06, 0.03346640106136302)","(0.046, 0.011999999999999999)","(0.044, 0.007348469228349536)"
recall,"(0.012270400481782595, 0.011688697937530749)","(0.01822970705897535, 0.01046105164192238)","(0.02783249451542134, 0.007601941571045028)","(0.05311919817610875, 0.00911219906986736)"
f1,"(0.02127719774778598, 0.0202573755271181)","(0.0279604224220694, 0.015941418007088388)","(0.03467545685866296, 0.009306369574170283)","(0.048122251229433546, 0.008109201282254029)"
ndcg,"(0.09380616683177148, 0.11566615844429314)","(0.0742907074547307, 0.07149445188011648)","(0.058019634175583, 0.038126995434404204)","(0.05661370290743387, 0.024207038669386817)"
