,Top 25,Top 50,Top 100,Top 200
precision,"(0.096, 0.054258639865002144)","(0.048, 0.027129319932501072)","(0.030000000000000006, 0.01549193338482967)","(0.015000000000000003, 0.007745966692414835)"
recall,"(0.05943268113999821, 0.03410036361168883)","(0.05943268113999821, 0.03410036361168883)","(0.07431072992048601, 0.03880504350327835)","(0.07431072992048601, 0.03880504350327835)"
f1,"(0.07339995825070451, 0.041852787667188286)","(0.053096708426459284, 0.030197362461191226)","(0.04273758475132647, 0.02213491509621854)","(0.024958909171450737, 0.012910658016600544)"
ndcg,"(0.1750132214291937, 0.0903560745034013)","(0.12312581370500633, 0.06338082224927431)","(0.13178029329164723, 0.06704688459524612)","(0.13178029329164723, 0.06704688459524612)"
