,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.016)","(0.02, 0.0)","(0.018000000000000002, 0.0116619037896906)","(0.013999999999999999, 0.007348469228349535)"
recall,"(0.025012218963831868, 0.012521388776008542)","(0.03126221896383187, 0.0006184171990285707)","(0.05686705767350928, 0.03809897905341586)","(0.08812927663734116, 0.04766891699472318)"
f1,"(0.028074496586293317, 0.014042650351058082)","(0.02439169505483542, 0.00018815521321727157)","(0.027342471376219868, 0.017859856638691683)","(0.024160450570099825, 0.012733829635260046)"
ndcg,"(0.042871254774638594, 0.026534837042338017)","(0.039959097488259224, 0.01648235355562112)","(0.05422082459774315, 0.028538480012380067)","(0.06823199800013659, 0.029984544382362133)"
