,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.019595917942265423)","(0.02, 0.012649110640673518)","(0.018000000000000002, 0.0074833147735478825)","(0.01, 0.0031622776601683794)"
recall,"(0.05, 0.0408248290463863)","(0.08333333333333333, 0.05270462766947299)","(0.14999999999999997, 0.06236095644623236)","(0.16666666666666666, 0.05270462766947299)"
f1,"(0.032432432432432434, 0.026480970192250576)","(0.03225806451612903, 0.020401791355925028)","(0.03214285714285714, 0.013363062095621216)","(0.018867924528301886, 0.0059665616229592055)"
ndcg,"(0.05680221279362263, 0.05038247386304493)","(0.07289821019364508, 0.05198697746564999)","(0.09868655649168362, 0.05771102417039278)","(0.10430586669381495, 0.051885202490658484)"
