,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.008, 0.009797958971132711)","(0.004, 0.004898979485566356)","(0.003, 0.002449489742783178)"
recall,"(0.01818181818181818, 0.03636363636363636)","(0.03484848484848485, 0.04274768478686631)","(0.03484848484848485, 0.04274768478686631)","(0.054848484848484855, 0.045093515727850364)"
f1,"(0.01111111111111111, 0.02222222222222222)","(0.013008989952406133, 0.015933571304297393)","(0.007175032175032176, 0.0087877311150751)","(0.005687288954748492, 0.004643738906196198)"
ndcg,"(0.011207383160336055, 0.02241476632067211)","(0.018992577225397017, 0.02388211527489878)","(0.018992577225397017, 0.02388211527489878)","(0.02464286241741514, 0.021987072685973177)"
