,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.032)","(0.008, 0.016)","(0.006, 0.008)","(0.008, 0.002449489742783178)"
recall,"(0.05, 0.1)","(0.05, 0.1)","(0.075, 0.1)","(0.18888888888888888, 0.06431020501550125)"
f1,"(0.024242424242424242, 0.048484848484848485)","(0.013793103448275865, 0.02758620689655173)","(0.01111111111111111, 0.014814814814814814)","(0.015347810084652191, 0.004718189677914019)"
ndcg,"(0.02562882212723209, 0.05125764425446418)","(0.02562882212723209, 0.05125764425446418)","(0.03367739862114638, 0.04973844949484113)","(0.06756259920306876, 0.03473503302806732)"
