,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.019595917942265426)","(0.02, 0.012649110640673518)","(0.018, 0.014696938456699069)","(0.015, 0.008944271909999158)"
recall,"(0.029292929292929294, 0.02420030010244634)","(0.04838383838383839, 0.02902419398266264)","(0.08474747474747475, 0.06531254080909812)","(0.14106782106782106, 0.07758102907602944)"
f1,"(0.026323602177140026, 0.02154167859994189)","(0.02826330532212885, 0.017580278646398474)","(0.029673983513939056, 0.024003954205731533)","(0.027109153541965192, 0.01605145324198069)"
ndcg,"(0.019798131722850654, 0.01634698531425309)","(0.030288368067344494, 0.01767454172645057)","(0.047077793354555676, 0.03466695365259524)","(0.07000473118130954, 0.03884475499986028)"
