,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.008, 0.009797958971132711)","(0.006, 0.008)","(0.005, 0.007745966692414835)"
recall,"(0.019523809523809523, 0.023923536546819942)","(0.019523809523809523, 0.023923536546819942)","(0.029523809523809525, 0.03977259622442115)","(0.049523809523809526, 0.07746552155300097)"
f1,"(0.017584541062801932, 0.021538743641496074)","(0.011348088531187123, 0.01389909578747551)","(0.00997245179063361, 0.01331966605943694)","(0.009082682023858495, 0.014083585416240623)"
ndcg,"(0.012021430371991704, 0.014745650166351367)","(0.012021430371991704, 0.014745650166351367)","(0.01637628824685533, 0.02148378738365944)","(0.024010264810377664, 0.03543414326478214)"
