,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.02993325909419153)","(0.02, 0.021908902300206645)","(0.013999999999999999, 0.010198039027185569)","(0.01, 0.005477225575051661)"
recall,"(0.03679653679653679, 0.03414154831710884)","(0.04588744588744589, 0.04980048648471647)","(0.06652236652236651, 0.04624228654333597)","(0.09470418470418471, 0.04719028625645756)"
f1,"(0.034227567067530065, 0.0318954478290619)","(0.027856025039123627, 0.030429433390412618)","(0.023116154854769116, 0.01670785344956207)","(0.018083764516576173, 0.009823832435188319)"
ndcg,"(0.02718926073416114, 0.024173845540379726)","(0.032533376784118426, 0.03277573879256361)","(0.04077794207736346, 0.031285771473469025)","(0.05141588607997821, 0.03229173241524725)"
