,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.032)","(0.016, 0.014966629547095765)","(0.008, 0.0074833147735478825)","(0.006, 0.0037416573867739412)"
recall,"(0.07222222222222222, 0.09875771574795099)","(0.09722222222222222, 0.09296222517045283)","(0.09722222222222222, 0.09296222517045283)","(0.14166666666666666, 0.08888888888888889)"
f1,"(0.03600713012477719, 0.048311528317960574)","(0.027469316189362946, 0.025774334670467244)","(0.014780835881753312, 0.01384907282884713)","(0.011510857563489142, 0.007178354587130533)"
ndcg,"(0.05349289581819364, 0.08317594236266025)","(0.06327805528170968, 0.07908452275464385)","(0.06327805528170968, 0.07908452275464385)","(0.07605131041096524, 0.07468653018156689)"
