,Top 25,Top 50,Top 100,Top 200
precision,"(0.07200000000000001, 0.039191835884530846)","(0.048, 0.00979795897113271)","(0.038, 0.007483314773547884)","(0.032, 0.007483314773547882)"
recall,"(0.018411152339723767, 0.01000899007087177)","(0.024618635332921045, 0.0048991881553355566)","(0.0390112863327149, 0.0076236410014098996)","(0.06560760667903524, 0.01491762842554367)"
f1,"(0.029323345752785706, 0.015945022834921895)","(0.03254424784258378, 0.006532051971105699)","(0.03849768322130131, 0.007550344924920612)","(0.04301677943347042, 0.009967786693491399)"
ndcg,"(0.05665227314292237, 0.030443139216439038)","(0.044710315182224944, 0.012624007052132675)","(0.03848686029700767, 0.00925824212099911)","(0.055507675722341464, 0.01303633161888562)"
