,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.012, 0.009797958971132711)","(0.008, 0.0074833147735478825)","(0.004, 0.0037416573867739412)"
recall,"(0.1, 0.2)","(0.3, 0.24494897427831783)","(0.4, 0.37416573867739417)","(0.4, 0.37416573867739417)"
f1,"(0.014814814814814814, 0.029629629629629627)","(0.023076923076923078, 0.018842228790639834)","(0.01568627450980392, 0.014673166222642905)","(0.007920792079207921, 0.007409222548067211)"
ndcg,"(0.024630238874073, 0.04926047774814601)","(0.05111061040657685, 0.046684500683237797)","(0.06398150754426442, 0.0685312809484303)","(0.06398150754426442, 0.0685312809484303)"
