,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.016, 0.008)","(0.014000000000000002, 0.008)","(0.013000000000000001, 0.0024494897427831774)"
recall,"(0.007692307692307693, 0.015384615384615385)","(0.031433048433048436, 0.015792153085950784)","(0.05533877233877234, 0.027983199055691105)","(0.10478865578865579, 0.018160339620225837)"
f1,"(0.00784313725490196, 0.01568627450980392)","(0.021196701828280776, 0.010604162012796648)","(0.022327917048444036, 0.01245928040391273)","(0.023120246415264153, 0.004298836952788952)"
ndcg,"(0.0052962244777770996, 0.010592448955554199)","(0.018007965806880348, 0.009115385098702305)","(0.02945118453824127, 0.014931392944069921)","(0.04852827908432682, 0.008971203503695622)"
