,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.02, 0.012649110640673518)","(0.012, 0.0074833147735478825)","(0.006999999999999999, 0.002449489742783178)"
recall,"(0.025396825396825397, 0.031507036890919375)","(0.06580086580086579, 0.03781489836283639)","(0.08398268398268398, 0.060541778594209186)","(0.09731601731601731, 0.04622639751184508)"
f1,"(0.019558735837805603, 0.024001914825224627)","(0.03045443587270974, 0.01865174811149833)","(0.0208854706624555, 0.013128117459409682)","(0.013025680345059843, 0.004599051091476702)"
ndcg,"(0.017265955535362164, 0.021318354273765425)","(0.035417325502405186, 0.020046020550740992)","(0.040820625423972294, 0.021759533123726586)","(0.04519793030336023, 0.013883509213990756)"
