,Top 25,Top 50,Top 100,Top 200
precision,"(0.08, 0.0565685424949238)","(0.04, 0.0282842712474619)","(0.026000000000000002, 0.01854723699099141)","(0.014000000000000002, 0.009695359714832657)"
recall,"(0.04892611453587063, 0.034084669739611766)","(0.04892611453587063, 0.034084669739611766)","(0.06356606807826319, 0.04476970374341084)","(0.0685660680782632, 0.04710271427943556)"
f1,"(0.060710564311310576, 0.04253625149783486)","(0.04400916675464796, 0.030913119944413)","(0.03690112921007858, 0.026226696782824657)","(0.02325063226868656, 0.016079386566040174)"
ndcg,"(0.10452499760785453, 0.05867182113993427)","(0.07359110711417972, 0.04140115863423332)","(0.08171647969897156, 0.04557419649431596)","(0.08418613910344344, 0.04570359926536929)"
