,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.008, 0.009797958971132713)","(0.01, 0.006324555320336759)","(0.006999999999999999, 0.0024494897427831783)"
recall,"(0.01818181818181818, 0.03636363636363636)","(0.03484848484848485, 0.042747684786866316)","(0.0893939393939394, 0.05757575757575758)","(0.12575757575757576, 0.04585680591036835)"
f1,"(0.01111111111111111, 0.02222222222222222)","(0.013008989952406133, 0.015933571304297393)","(0.017985842985842986, 0.011395776860303585)","(0.013261200035768578, 0.004650912335703913)"
ndcg,"(0.009607815088502388, 0.019215630177004776)","(0.01761117004306454, 0.021717865830511746)","(0.036650752602772944, 0.025200846731354098)","(0.04810233988527852, 0.01908654914503206)"
