,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.008, 0.009797958971132713)","(0.004, 0.004898979485566357)","(0.003, 0.002449489742783178)"
recall,"(0.0, 0.0)","(0.01380952380952381, 0.016929894128220168)","(0.01380952380952381, 0.016929894128220168)","(0.020261136712749615, 0.01658092721807701)"
f1,"(0.0, 0.0)","(0.010128205128205128, 0.012406123490669687)","(0.006201923076923077, 0.007596153846153845)","(0.005225118131296622, 0.004266449016895383)"
ndcg,"(0.0, 0.0)","(0.0074545907206019614, 0.009130809860073641)","(0.0074545907206019614, 0.009130809860073641)","(0.010241147229163545, 0.008537329841357503)"
