,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.004, 0.004898979485566357)","(0.005, 0.00547722557505166)"
recall,"(0.011764705882352941, 0.023529411764705882)","(0.011764705882352941, 0.023529411764705882)","(0.026050420168067225, 0.032153153730603345)","(0.06355042016806722, 0.06859332170276324)"
f1,"(0.009523809523809526, 0.019047619047619053)","(0.005970149253731344, 0.011940298507462688)","(0.006927575348627982, 0.008485704811553106)","(0.00926803240641046, 0.01014309830719675)"
ndcg,"(0.010505618052015312, 0.021011236104030624)","(0.010505618052015312, 0.021011236104030624)","(0.015505292916208491, 0.02089042097696813)","(0.028539253887794092, 0.026678745802314035)"
