,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.03577708763999664)","(0.036000000000000004, 0.014966629547095765)","(0.024, 0.013564659966250536)","(0.015, 0.006324555320336759)"
recall,"(0.11013431013431015, 0.10676997685025745)","(0.17295482295482295, 0.07520505238934519)","(0.2203907203907204, 0.10049218359229652)","(0.281013431013431, 0.1138945462285721)"
f1,"(0.057817337461300314, 0.051867750031902575)","(0.05901239338550496, 0.02367907955047211)","(0.04306797848946494, 0.023748397158193033)","(0.028394828584255804, 0.011824039337202432)"
ndcg,"(0.045055285780288265, 0.04140121806185309)","(0.0706511417320284, 0.028365161395510617)","(0.08575493409087567, 0.035828352358527125)","(0.09849531362360878, 0.035502683115881895)"
