,Top 25,Top 50,Top 100,Top 200
precision,"(0.048, 0.016)","(0.036000000000000004, 0.014966629547095765)","(0.028000000000000004, 0.003999999999999999)","(0.019, 0.002)"
recall,"(0.11090909090909092, 0.035628941713209863)","(0.1672727272727273, 0.06937739646668695)","(0.26, 0.04049283172967288)","(0.3527272727272727, 0.0424069228716022)"
f1,"(0.066984126984127, 0.022072054978753898)","(0.05923497267759562, 0.024597691622531496)","(0.05054873054873055, 0.007258842653697669)","(0.03605506657639359, 0.003810165507203731)"
ndcg,"(0.06231039716362115, 0.01673228072683881)","(0.08699815378935176, 0.024255854989776584)","(0.12161247056430702, 0.01435409151726463)","(0.15037375549514015, 0.012248535690897792)"
