,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.004, 0.008)","(0.004, 0.008)","(0.006, 0.007348469228349535)"
recall,"(0.0, 0.0)","(0.0125, 0.025)","(0.025, 0.05)","(0.075, 0.09185586535436917)"
f1,"(0.0, 0.0)","(0.006060606060606061, 0.012121212121212121)","(0.006896551724137933, 0.013793103448275864)","(0.01111111111111111, 0.013608276348795434)"
ndcg,"(0.0, 0.0)","(0.005167975836235348, 0.010335951672470698)","(0.009691175826170226, 0.01938235165234045)","(0.02397101357541602, 0.031101970822239342)"
