,Top 25,Top 50,Top 100,Top 200
precision,"(0.048, 0.02993325909419153)","(0.06, 0.03577708763999663)","(0.046, 0.03382306905057553)","(0.034999999999999996, 0.014832396974191326)"
recall,"(0.007347184582956941, 0.004595469136080577)","(0.01830636211124016, 0.011145462766514387)","(0.02812268249666624, 0.02094658423160738)","(0.04240366498903084, 0.0185729473444182)"
f1,"(0.012743683331918627, 0.00796761542080776)","(0.028051803522796293, 0.0169984356526014)","(0.034903539208882714, 0.025873090039648078)","(0.03834098718960598, 0.016492295831396327)"
ndcg,"(0.04807747472886455, 0.037607103393835745)","(0.05656613743050724, 0.04089815853492464)","(0.047282662510439354, 0.03733672988422942)","(0.041850689189592116, 0.022814884908898533)"
