,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.028000000000000004, 0.009797958971132711)","(0.02, 0.006324555320336759)","(0.026000000000000002, 0.0037416573867739404)"
recall,"(0.0012987012987012987, 0.002597402597402597)","(0.00933039792731984, 0.0030945779637852407)","(0.013350001057089913, 0.004095719725058077)","(0.03482508934144131, 0.004824674745143093)"
f1,"(0.0022346368715083797, 0.00446927374301676)","(0.013995003871125667, 0.004705346392573496)","(0.01600973635258374, 0.0049710397680590305)","(0.029767169426601136, 0.004197478510162051)"
ndcg,"(0.006017156798430515, 0.012034313596861027)","(0.02134318555684299, 0.008566486652738627)","(0.018021399194234865, 0.005277407945255084)","(0.028726282563365124, 0.004451187309981243)"
