,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.019595917942265426)","(0.024, 0.0233238075793812)","(0.013999999999999999, 0.010198039027185569)","(0.009999999999999998, 0.007071067811865475)"
recall,"(0.023384615384615386, 0.019101720855592315)","(0.04707692307692308, 0.04629312318733604)","(0.05577257525083612, 0.040333381018290766)","(0.0788494983277592, 0.05438739017844764)"
f1,"(0.02368627450980392, 0.019341882530884206)","(0.03178947368421053, 0.03101532102855225)","(0.02237584204413473, 0.01627737396778762)","(0.017746524332976178, 0.012515149310121286)"
ndcg,"(0.023403634713425058, 0.02007215024860431)","(0.03675643386121126, 0.032229036158781116)","(0.04101060693506884, 0.02825537583269025)","(0.05135829782997235, 0.03471142000666267)"
