,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.02, 0.01788854381999832)","(0.018, 0.0116619037896906)","(0.012, 0.005099019513592784)"
recall,"(0.015692307692307693, 0.019225229971462535)","(0.040080267558528435, 0.035143647203269734)","(0.07115719063545149, 0.045176098776590394)","(0.0965484949832776, 0.039177814268535116)"
f1,"(0.01584313725490196, 0.019405386157417555)","(0.026672434510934873, 0.023698285185881147)","(0.028725048393341075, 0.018537179340976144)","(0.02134183455251752, 0.009023286801494066)"
ndcg,"(0.013889026738763887, 0.017466466302445166)","(0.028425598431324632, 0.026586771853289733)","(0.044299684573531735, 0.029075188790414645)","(0.05453947016710633, 0.027683432897013284)"
