,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265426)","(0.008, 0.009797958971132713)","(0.008, 0.0074833147735478825)","(0.005, 0.00447213595499958)"
recall,"(0.06666666666666667, 0.0816496580927726)","(0.06666666666666667, 0.0816496580927726)","(0.12857142857142856, 0.1238095238095238)","(0.1571428571428571, 0.1393213222697885)"
f1,"(0.025806451612903226, 0.031606319261718425)","(0.014285714285714285, 0.01749635530559413)","(0.015059072473990475, 0.014110209441771415)","(0.00968997701796351, 0.008662839738447588)"
ndcg,"(0.03320587082429129, 0.042207033640724416)","(0.03320587082429129, 0.042207033640724416)","(0.051081609978833487, 0.0481805236601536)","(0.05917285250273132, 0.0493009552154836)"
