,Top 50,Top 100,Top 200,Top N
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.001, 0.002)","(0.0, 0.0)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.01, 0.02)","(0.0, 0.0)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.0018181818181818182, 0.0036363636363636364)","(0.0, 0.0)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.0037490299904401085, 0.007498059980880217)","(0.0, 0.0)"
