,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.004, 0.0037416573867739412)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.19, 0.1854723699099141)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.007833572453371592, 0.007334051313253211)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.04274523489508033, 0.040719018598610005)"
