,Top 25,Top 50,Top 100,Top 200
precision,"(0.048, 0.02993325909419153)","(0.05600000000000001, 0.032)","(0.048, 0.02227105745132009)","(0.036000000000000004, 0.0058309518948453)"
recall,"(0.012246186353329209, 0.007581550943101044)","(0.028574005359719646, 0.016169867316787732)","(0.04913162234590806, 0.022513382266999577)","(0.0739834570191713, 0.012239638326960805)"
f1,"(0.019513495588168357, 0.012098512282772853)","(0.03783932870997319, 0.021484392440154057)","(0.04855777547809134, 0.02239227244935156)","(0.04843125431103255, 0.007895520755952436)"
ndcg,"(0.039613468986225454, 0.02752036839875304)","(0.04850430347262979, 0.029014372295420407)","(0.04538958538997037, 0.022860077708168988)","(0.06100777338054938, 0.013455151841841416)"
