,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.016, 0.014966629547095765)","(0.012, 0.0116619037896906)","(0.012, 0.00812403840463596)"
recall,"(0.0035714285714285713, 0.007142857142857143)","(0.013857810804041078, 0.012922982346306844)","(0.020695917174584622, 0.02000876880200906)","(0.04126868163980964, 0.027681641906268033)"
f1,"(0.0049382716049382715, 0.009876543209876543)","(0.014850717083709988, 0.01386862427418953)","(0.01519048581384383, 0.014734817272782572)","(0.01859281935590075, 0.012561484890497682)"
ndcg,"(0.008760881864390401, 0.017521763728780802)","(0.01449132009069296, 0.01278588590805949)","(0.01730361892123674, 0.014866574095085386)","(0.028616560544727266, 0.016588556804007774)"
