,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.03577708763999664)","(0.028000000000000004, 0.016)","(0.022, 0.009797958971132713)","(0.013999999999999999, 0.008)"
recall,"(0.08333333333333333, 0.07453559924999298)","(0.11666666666666665, 0.06666666666666668)","(0.18333333333333332, 0.0816496580927726)","(0.23333333333333334, 0.13333333333333333)"
f1,"(0.05405405405405406, 0.04834741572972519)","(0.04516129032258064, 0.025806451612903226)","(0.03928571428571428, 0.017496355305594128)","(0.026415094339622643, 0.015094339622641508)"
ndcg,"(0.05914443029393472, 0.04844194779624174)","(0.0739946087219207, 0.03836825273442707)","(0.09873944712187535, 0.0351639419310821)","(0.11470162463328534, 0.055413681873241166)"
