,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.004, 0.008)","(0.006, 0.008)","(0.006, 0.007348469228349535)"
recall,"(0.0, 0.0)","(0.01111111111111111, 0.02222222222222222)","(0.03111111111111111, 0.0406125930722157)","(0.0616374269005848, 0.0732948032004382)"
f1,"(0.0, 0.0)","(0.0058823529411764705, 0.011764705882352941)","(0.010056497175141243, 0.013362029829689927)","(0.010934073676313213, 0.0133574945992325)"
ndcg,"(0.0, 0.0)","(0.005619070371369708, 0.011238140742739416)","(0.014310848584854662, 0.01818802942969486)","(0.025470722716668958, 0.029832606897978262)"
