,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.004, 0.004898979485566356)","(0.004, 0.002)"
recall,"(0.04, 0.08)","(0.04, 0.08)","(0.09, 0.11135528725660043)","(0.18, 0.09273618495495704)"
f1,"(0.013333333333333332, 0.026666666666666665)","(0.007272727272727273, 0.014545454545454545)","(0.007655677655677656, 0.009376430821502496)","(0.007824007651841224, 0.003912062290040776)"
ndcg,"(0.016595145617023802, 0.033190291234047604)","(0.016595145617023802, 0.033190291234047604)","(0.028945176940784283, 0.03608029088861586)","(0.04923887708532909, 0.02754238607812517)"
