,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.004, 0.004898979485566357)","(0.002, 0.0024494897427831783)"
recall,"(0.03333333333333333, 0.06666666666666667)","(0.03333333333333333, 0.06666666666666667)","(0.07333333333333333, 0.09043106644167026)","(0.07333333333333333, 0.09043106644167026)"
f1,"(0.012903225806451613, 0.025806451612903226)","(0.007142857142857143, 0.014285714285714285)","(0.007583108715184186, 0.009287547345315705)","(0.0038929670850106554, 0.004767914993113192)"
ndcg,"(0.0605204826997627, 0.1210409653995254)","(0.0605204826997627, 0.1210409653995254)","(0.07220085043431984, 0.11740032487048227)","(0.07220085043431984, 0.11740032487048227)"
