,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.032)","(0.012, 0.016)","(0.006, 0.008)","(0.005, 0.006324555320336759)"
recall,"(0.05636363636363637, 0.07372049066441198)","(0.05636363636363637, 0.07372049066441198)","(0.05636363636363637, 0.07372049066441198)","(0.09454545454545454, 0.118055876950894)"
f1,"(0.033650793650793646, 0.04460741097206424)","(0.01978142076502732, 0.026285005041686904)","(0.010843570843570844, 0.014430933874074011)","(0.009496727600993002, 0.012003997583209082)"
ndcg,"(0.03610329610482303, 0.046750926339591686)","(0.03610329610482303, 0.046750926339591686)","(0.03610329610482303, 0.046750926339591686)","(0.04852395902164176, 0.061204093115385924)"
