,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.012, 0.016)","(0.008, 0.0074833147735478825)","(0.007000000000000001, 0.005099019513592785)"
recall,"(0.01111111111111111, 0.02222222222222222)","(0.03111111111111111, 0.0406125930722157)","(0.04163742690058479, 0.037916028961566595)","(0.07163742690058479, 0.05039225772059899)"
f1,"(0.009302325581395349, 0.018604651162790697)","(0.017310924369747897, 0.022943484970193644)","(0.013417841712956369, 0.01249526653892158)","(0.012752255494495032, 0.009261200358009111)"
ndcg,"(0.007723247755111679, 0.015446495510223358)","(0.017601921362906447, 0.021825583726786096)","(0.02205492927667359, 0.01997273723559649)","(0.0338615287892448, 0.022778214754729895)"
