,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.016, 0.014966629547095765)","(0.008, 0.0074833147735478825)","(0.004, 0.0037416573867739412)"
recall,"(0.06666666666666667, 0.0816496580927726)","(0.13999999999999999, 0.12719189352225943)","(0.13999999999999999, 0.12719189352225943)","(0.13999999999999999, 0.12719189352225943)"
f1,"(0.025806451612903226, 0.031606319261718425)","(0.0287012987012987, 0.026762071423150662)","(0.015130278526504943, 0.014129246476465877)","(0.007776462230641723, 0.0072679098792316505)"
ndcg,"(0.028162497265977738, 0.03465098417055693)","(0.05115741687088371, 0.050518419454537764)","(0.05115741687088371, 0.050518419454537764)","(0.05115741687088371, 0.050518419454537764)"
