,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.002, 0.004)","(0.003, 0.0024494897427831783)"
recall,"(0.03333333333333333, 0.06666666666666667)","(0.03333333333333333, 0.06666666666666667)","(0.03333333333333333, 0.06666666666666667)","(0.1, 0.0816496580927726)"
f1,"(0.012903225806451613, 0.025806451612903226)","(0.007142857142857143, 0.014285714285714285)","(0.0037735849056603774, 0.007547169811320754)","(0.005825242718446601, 0.004756290762685782)"
ndcg,"(0.013778713347514616, 0.02755742669502923)","(0.013778713347514616, 0.02755742669502923)","(0.013778713347514616, 0.02755742669502923)","(0.03107517349647009, 0.027057417895173824)"
