,Top 25,Top 50,Top 100,Top 200
precision,"(0.06399999999999999, 0.031999999999999994)","(0.044, 0.014966629547095765)","(0.034, 0.004898979485566357)","(0.019, 0.002)"
recall,"(0.14727272727272728, 0.07144320983414)","(0.20363636363636367, 0.06744449814905966)","(0.3163636363636363, 0.05466653228499241)","(0.3527272727272727, 0.0424069228716022)"
f1,"(0.0892063492063492, 0.044210267416335935)","(0.07234972677595627, 0.024480874316939894)","(0.06139230139230138, 0.008989868730176143)","(0.03605506657639359, 0.003810165507203731)"
ndcg,"(0.09199908520980565, 0.05040424994744603)","(0.11679125540198301, 0.04481879913283147)","(0.1584760098016466, 0.029708550890230626)","(0.16987143318199097, 0.02109290361777702)"
