,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.006, 0.008)","(0.005, 0.00447213595499958)"
recall,"(0.015384615384615385, 0.03076923076923077)","(0.015384615384615385, 0.03076923076923077)","(0.046153846153846156, 0.06153846153846154)","(0.07472527472527472, 0.06644490750694933)"
f1,"(0.010526315789473686, 0.02105263157894737)","(0.00634920634920635, 0.0126984126984127)","(0.010619469026548676, 0.014159292035398232)","(0.009372120573910753, 0.008378805552520779)"
ndcg,"(0.008374509618892096, 0.016749019237784192)","(0.008374509618892096, 0.016749019237784192)","(0.01965406728893537, 0.027501367135978522)","(0.029548501206203715, 0.02754982294913722)"
