,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.016, 0.019595917942265423)","(0.01, 0.00894427190999916)","(0.007000000000000001, 0.0024494897427831783)"
recall,"(0.04722222222222222, 0.05800170282728083)","(0.09444444444444444, 0.11600340565456166)","(0.11944444444444444, 0.10599324460188285)","(0.16666666666666666, 0.05760122598146589)"
f1,"(0.023885918003565064, 0.029259585780653394)","(0.02735242548217417, 0.03350178210201821)","(0.018450560652395514, 0.016487872439410942)","(0.013433934486566065, 0.0046956517009377014)"
ndcg,"(0.03636063375263141, 0.049892152290487934)","(0.05436289694954448, 0.07073762544756645)","(0.06197723102128283, 0.06639163705182835)","(0.07615740067678547, 0.05433332497537481)"
