,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.004, 0.008)","(0.004, 0.004898979485566356)","(0.002, 0.002449489742783178)"
recall,"(0.0, 0.0)","(0.02857142857142857, 0.05714285714285714)","(0.06190476190476191, 0.07619047619047618)","(0.06190476190476191, 0.07619047619047618)"
f1,"(0.0, 0.0)","(0.007017543859649124, 0.014035087719298248)","(0.007511902662669723, 0.009200333246658603)","(0.0038741147225739873, 0.004744825318843531)"
ndcg,"(0.0, 0.0)","(0.011561843799215961, 0.023123687598431926)","(0.022078206226285278, 0.027090650850511825)","(0.022078206226285278, 0.027090650850511825)"
