,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.012, 0.009797958971132713)","(0.008, 0.004)","(0.008999999999999998, 0.0058309518948453)"
recall,"(0.06666666666666667, 0.0816496580927726)","(0.1, 0.0816496580927726)","(0.13999999999999999, 0.07118052168020873)","(0.3066666666666667, 0.19020456823582804)"
f1,"(0.025806451612903226, 0.031606319261718425)","(0.02142857142857143, 0.017496355305594128)","(0.015130278526504943, 0.007565459377357401)","(0.01748520009471939, 0.011315752983797925)"
ndcg,"(0.0515631173704475, 0.07433963334814231)","(0.06402106703317018, 0.06973121025927893)","(0.07586341742766356, 0.06250669499193905)","(0.11723630624748091, 0.06414638168703038)"
