,Top 25,Top 50,Top 100,Top 200
precision,"(0.10400000000000001, 0.054258639865002144)","(0.08, 0.021908902300206645)","(0.062, 0.017204650534085254)","(0.05299999999999999, 0.006782329983125268)"
recall,"(0.021424836891596258, 0.010975476072231788)","(0.03299850130452558, 0.008733948677778073)","(0.05107485847235556, 0.013527628317567965)","(0.08746044571385622, 0.009963902774605071)"
f1,"(0.03552891260968729, 0.01825734023287563)","(0.046721564196107415, 0.012487232089184045)","(0.056006319275626826, 0.015152510018059086)","(0.06599928205511756, 0.008095369882511451)"
ndcg,"(0.11823424266616522, 0.07588648448409437)","(0.09528044660411963, 0.03921655476453098)","(0.07580907396596194, 0.02580039277308117)","(0.0903221044986218, 0.01940853912946684)"
