,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.002, 0.002449489742783178)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.08, 0.09797958971132714)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.003902439024390244, 0.004779492181040347)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.01844055961307144, 0.022591823551402882)"
