,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.012, 0.016)","(0.014000000000000002, 0.013564659966250536)","(0.007000000000000001, 0.006782329983125268)"
recall,"(0.01, 0.02)","(0.031052631578947366, 0.04185451653067588)","(0.07386996904024767, 0.07141102943146833)","(0.07386996904024767, 0.07141102943146833)"
f1,"(0.008888888888888889, 0.017777777777777778)","(0.017308488612836438, 0.023147553484668102)","(0.023530848236730594, 0.022797858333736976)","(0.012785617681773229, 0.012387834636823913)"
ndcg,"(0.007679605670297428, 0.015359211340594854)","(0.01875835268797273, 0.023594471769848874)","(0.03579339514688627, 0.03348758635858432)","(0.03579339514688627, 0.03348758635858432)"
