,Top 25,Top 50,Top 100,Top 200
precision,"(0.11200000000000002, 0.07332121111929343)","(0.06799999999999999, 0.03709447398198282)","(0.06400000000000002, 0.02244994432064365)","(0.05600000000000001, 0.008602325267042629)"
recall,"(0.013685314029046528, 0.008874773598160506)","(0.016612695177843285, 0.009025335150597946)","(0.0312885776934927, 0.010954265484934717)","(0.05462719798484521, 0.007946742769404233)"
f1,"(0.02438985095846139, 0.015832623941694414)","(0.02670109028048264, 0.014517376879821062)","(0.04202746855350699, 0.014720452095544677)","(0.05530201430272415, 0.008261881867284465)"
ndcg,"(0.11255539186130403, 0.0816825203498719)","(0.07969945539193693, 0.048475093270084944)","(0.07196221923366657, 0.03515467997798083)","(0.0624846864402576, 0.016011769212331557)"
