,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.008, 0.009797958971132711)","(0.004, 0.004898979485566356)","(0.005, 0.0031622776601683794)"
recall,"(0.013333333333333332, 0.026666666666666665)","(0.02583333333333333, 0.03166666666666666)","(0.02583333333333333, 0.03166666666666666)","(0.06499999999999999, 0.03958114029012639)"
f1,"(0.01, 0.02)","(0.012214452214452215, 0.01496031412224267)","(0.006926536731634183, 0.008483372819445265)","(0.009285099052540912, 0.005856107746790174)"
ndcg,"(0.0070533354248735304, 0.014106670849747063)","(0.012827704129032119, 0.015840277128722286)","(0.012827704129032119, 0.015840277128722286)","(0.026747806963143172, 0.016793220934946704)"
