,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.002, 0.004)","(0.004, 0.0037416573867739412)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.04, 0.08)","(0.17, 0.15362291495737218)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.003809523809523809, 0.007619047619047617)","(0.007814442850310856, 0.00730337580734139)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.011066880231700072, 0.022133760463400147)","(0.038914273741417385, 0.03841303513275914)"
