,Top 25,Top 50,Top 100,Top 200
precision,"(0.064, 0.040792156108742275)","(0.05600000000000001, 0.019595917942265423)","(0.036000000000000004, 0.01019803902718557)","(0.020999999999999998, 0.007999999999999998)"
recall,"(0.22142857142857145, 0.1435696517302984)","(0.4007142857142857, 0.11970201096293841)","(0.5192857142857144, 0.08839844859659989)","(0.6014285714285714, 0.17822251627143648)"
f1,"(0.09924242424242424, 0.06345799316268265)","(0.0981378210416323, 0.033845926736340105)","(0.06725906146466894, 0.01860174059969018)","(0.04056167350971168, 0.015344683822313358)"
ndcg,"(0.15344767874481377, 0.11199599489512468)","(0.21618421488868486, 0.10100083633740871)","(0.25015305047303227, 0.10962809123425461)","(0.2723155157552234, 0.12689996992684022)"
