,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.016)","(0.016, 0.008)","(0.008, 0.004)","(0.005, 0.0)"
recall,"(0.13333333333333333, 0.06666666666666667)","(0.13333333333333333, 0.06666666666666667)","(0.13333333333333333, 0.06666666666666667)","(0.16666666666666666, 0.0)"
f1,"(0.05161290322580645, 0.025806451612903222)","(0.02857142857142857, 0.014285714285714285)","(0.01509433962264151, 0.007547169811320754)","(0.009708737864077669, 0.0)"
ndcg,"(0.06729030462821867, 0.04128196599600233)","(0.06729030462821867, 0.04128196599600233)","(0.06729030462821867, 0.04128196599600233)","(0.07522288475436975, 0.02980490832016436)"
